movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster
219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6538,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
3746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3386,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
201,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3753,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
3404,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
549,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
3742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
553,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
3405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6547,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
242,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
241,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3681,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6
3374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3788,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6
678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6427,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
6460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
6440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7013,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6
271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
314,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6
3420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3730,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
6699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
3428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6751,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3431,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
346,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
350,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3432,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3425,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3434,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6849,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6
3408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
511,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
517,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
522,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6856,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
3441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
3447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6577,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
6643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
477,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
7125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
7127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3545,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
7190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3594,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
3519,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
917,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6197,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
3295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
3801,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
885,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
6244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3505,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3251,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
80,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6213,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6
981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
7176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7165,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
3274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
6246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6234,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
923,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6270,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
929,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
1003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
7052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
6107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6347,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
786,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
1012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7059,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
